gid,id,routecir,route_no,route_id,length,geom,source,target,array_route_id
57,10,Blue,2,B,356.937464,0102000020E61000000E00000016A622BA0C3C5340E240C52753FF2040908812720E3C534000151DC866FF204018F0B5740F3C53408043A5318FFF204024A24CEA103C53405FF4C537B2FF204050DCAC09123C534037153191C9FF2040187EB02B143C53409F7B1972D3FF204038FF8DA6173C5340208E67BBD9FF20401C295B72193C534060CFB309D7FF204098BACB401C3C53407E514CA6D1FF2040580E66D81F3C53403F02E347C3FF2040C82DD15D273C5340E0061481B8FF2040D89AA578293C5340284860CFB5FF2040303BEE83303C5340E0B0BEF3ADFF2040D98239D5353C53406C9F6692A2FF2040,72,73,{B}
58,11,Blue,2,B,248.1133792,0102000020E610000008000000D98239D5353C53406C9F6692A2FF20400443DA91383C53405F64108BA6FF2040B057E3DB413C534020D615D4A1FF2040C40449234A3C5340A027F5759EFF2040809DA5154D3C53405AAC4808A0FF204008F5B5B9523C53401C6BFCB9A2FF2040EF9FF0CB553C53401BC00B5CA4FF20408FCD1C925A3C5340CD272B86ABFF2040,73,74,{B}
59,12,Blue,2,B,773.1381205,0102000020E61000001A0000008FCD1C925A3C5340CD272B86ABFF2040935943FF5E3C534052AB5696AFFF204065B6EC98633C53404DC9D972B6FF2040A0CBC9F4683C534000B6E87FBFFF204010CC156A6C3C53404213308DCBFF204068B03806703C53409F3C8819DDFF2040C0BB9A2B763C5340409E3FC1F1FF20406939028F7B3C534000C6964905002140B8807FDF813C5340D630F5151D002140F47EC4D3823C534061646906220021402CB238C4873C5340253AE1EC38002140441821B08D3C5340A1E68B074E00214078FB7015913C5340204688B95B002140505C28DE993C5340C08B8FA57F002140AC26B42A9A3C534060A815E08000214088388C14A13C534020BF48489D002140A8AE075FA23C53405DFB635DA5002140C02483A9A33C534061AC3FB1AF0021400823C89DA43C534020791073C3002140D42FE5D9A53C53403B89E878DB002140982AB4B6A83C534040F901E319012140C46414D6A93C534040D665F82C012140FC59B29AAB3C534020C1E61D510121408808D3F8AE3C5340203AA7AC92012140883065BEAF3C534000797DB7A1012140657E24DBAF3C53403C7B78E0AD012140,74,62,{B}
60,34,Red,1,R,145.497221,0102000020E61000000500000040E243A4FA3C534083D3C89075042140B8DB0636013D534000AC22666E042140A4B07E48083D5340801B6DB96204214008C3A2470D3D5340C65481A94E0421408750A5660F3D5340C31869F349042140,75,76,{R}
61,35,Red,1,R,527.8836519,0102000020E61000000C0000008750A5660F3D5340C31869F349042140F03948C6173D53403A09950B2B042140B43E3F38203D53405FB033882304214065994478253D53407F45B02033042140EC8EE2312B3D5340E07869C3500421400C9EBA63333D53409F78F32782042140C0863BE1373D5340214193B0A0042140F8B9AFD13C3D5340C0787D8CB3042140405151AD443D53405AB06768C6042140A470BC324C3D5340777D382ADA0421402C665AEC513D53403ADFEFD1EE0421402CD29C06563D5340D86531B1F9042140,76,77,{R}
62,36,Red,1,R,465.7663534,0102000020E6100000080000002CD29C06563D5340D86531B1F904214054AED71B643D5340007991551605214058E77C196E3D534020C3C97A2F052140F8CC29BD793D53402067B64C4A052140ECCC3D247C3D5340E08C9C853D0521402C2653247D3D534020C3C97A2F0521408A9940618A3D534043D5C2D09E0421403BEA43728D3D5340735BD88981042140,77,78,{R}
63,37,Red,1,R,232.3169458,0102000020E6100000080000003BEA43728D3D5340735BD88981042140DE9CAACF8E3D534020314B2D7104214098C5E002913D5340F8081F705C04214008116064943D5340DC57D6024904214080A14444943D53400158FE6939042140F839A141933D53404099C0530504214098C5E002913D5340A07DFCCEB103214004B40820903D534008784FD488032140,78,79,{R}
64,38,Red,1,R,518.5658391,0102000020E61000000A00000004B40820903D534008784FD488032140546ED0538F3D5340C586D4DC6A0321401C82D9BE8C3D534060ED325943032140FC6B155E883D5340E0F1D92D0703214080E190BE813D53405BE863F2B90221401CC225397A3D5340A10DECBB630221405C922760733D5340C529121323022140E8A1D8DD703D5340C0BE3D87E40121402253CE136E3D5340AB3B4A4A86012140F094F7CC6D3D5340B94B981F6E012140,79,80,{R}
65,39,"Red, Violet","1,5","R , V",262.5783157,0102000020E61000000C00000049C23B8F683D53406AE5DC250C012140D0F1DE5F683D5340A0A9F810070121401047340E673D534080B09F8DEA002140B42B3F8A653D5340A5E113D6CF002140C49FFFD3633D534080848D67B000214018B93957623D53406043FC669A002140E8010F09603D5340FF6217B6860021404C659FBF5E3D53405C4AA3E37D002140805F6EB2593D5340809982DD5A0021401C9B89E8553D5340FF65C93A3D002140E4AE9253533D5340A2A98BCC280021408F5ABCB3513D53404271112917002140,81,82,"{R , V}"
66,40,Red,1,R,713.6811463,0102000020E610000014000000E237859D483D53408325357F30FF204024240EBF483D5340815A2BC50AFF20404D5E6EDE493D534080A90ABFE7FE2040A06715034D3D534041898B9C6DFE20403C5C5E324D3D5340BF422EF168FE2040941745CF4D3D53406048B77259FE204010F985D14F3D5340609263AA26FE2040B4C456BF533D5340213A8410CBFD2040888AF69F523D534000B31C0D47FD204094F50FBA513D534020F45492E1FC2040A0BDEBAD513D534068125D4FD8FC2040C8D5E479513D53405EDE9E9FB0FC2040146A8654513D534060AC1BEF8EFC20404870FC77533D5340FF1344218BFC204024316B2A593D53409DD9E3018AFC204028E301A05A3D5340C24BE94A85FC2040ECD3ECF05B3D53407D137F757AFC2040023EC4405C3D53401162531F67FC2040457C4A305D3D53401B341BEA51FC20401141086D5E3D53408F9955E938FC2040,83,84,{R}
67,41,Red,1,R,299.3456907,0102000020E61000000D0000001141086D5E3D53408F9955E938FC2040E1C017945D3D53407A87EF0025FC204066F9F6DC5B3D53405285082C0FFC204088AED2985A3D5340A20AFFCEF3FB2040CCBE65EC593D534058D7007ABDFB20405CD6E463593D53403FC2B28897FB2040106D8655593D53409E6ED33E7BFB20404CB934D4583D53405EE57F5C3AFB2040C0AA5C8C583D5340DFE7B0ED0FFB204048606919583D53407AF5884B08FB2040B27D3584563D5340DAD3803B00FB20403F6B00F5543D5340B352883DFCFA204011EE844D533D5340EEB22616F8FA2040,84,85,{R}
68,42,Red,1,R,398.5686066,0102000020E61000001100000011EE844D533D5340EEB22616F8FA204061A5C99F513D53403BDD628DF4FA20409CFDF644503D53405FE5B045F0FA204064A6E6954E3D534000B92884E7FA204008E4BCCC4D3D5340813BC120E2FA2040B82A3A334C3D53402094473FC2FA2040848E67294B3D53409BAD3C05ACFA204090A95CB8483D53403FD77F6C7CFA20405C1631DE463D5340E846850D58FA2040940914A2453D5340C0835B7047FA2040FCEFD929433D5340C03D548423FA2040E4DBD0C9413D5340C02F377412FA204050C296513F3D53407FECEA7DF5F92040790C8ACF3B3D5340208DA919CFF920400019A716393D534000FF69B0B1F920401F8937D8353D53406E3708F181F92040F16B7FC2343D53400E72CDD36FF92040,85,86,{R}
69,29,Red,1,R,68.90545141,0102000020E6100000070000007CDE845B9D3C53409DFEC7CF54FB20409CEF07449D3C53402016CB6765FB20409CEF07449D3C5340E0EB424E7CFB2040AB206F639C3C53400F68722590FB20408901ACEB9B3C5340275AA4A197FB20407588D0A39B3C5340A283FADE9CFB2040A3436E869B3C5340ACF996DEA3FB2040,51,87,{R}
71,31,Red,1,R,192.3496983,0102000020E61000000600000011381268B03C53408CC4BAA761FE204096A8BF68B13C5340B75B79CE71FE2040947796A5B33C5340990BD880CBFE20408C3DB680B43C53407AC4E489FAFE2040B4BCD8FAB43C5340A0216BF819FF20400569CF86B53C53401F14AD0741FF2040,88,89,{R}
149,0,Violet,5,V,149.8374938,0102000020E610000005000000ED7A0ED10D3E5340C6C61748AB0D2140AE96E9FB0D3E53404333B9B98F0D214097B43D520E3E534049DB0F8D710D2140BC77D498103E5340BC6070CD1D0D21407421FBC5113E5340CCB0F61CFD0C2140,101,102,{V}
72,31,"Red, Violet","1,5","R , V",454.895092,0102000020E6100000190000009D95FE6FB63C5340BDAEBA698EFF2040C6C01A01B73C534096844DB498FF20409C0E388CB73C534020263A5FA3FF20402C45A299B83C5340DFC78233BEFF2040283CFB69B93C5340F75D69EDCEFF2040907D47ADBA3C5340C16124B7E5FF2040A891500DBC3C5340401776F6FDFF2040640BC269BD3C5340C095DD2D130021403549189BBE3C534040D76E2E290021406C16249ABF3C534041B4D2433C002140D0098758C03C534060B5D2174C00214064D39C45C13C53403D4AFEAF650021409CC83A0AC33C534063FDD9AB8F002140E4954609C43C53406485E807A800214060305E07C63C5340A0CDAAE9D2002140544F499DC73C5340604B57FFF0002140886ABE26C73C5340FF877214F900214038A8945DC63C5340DF31623907012140ECA94F69C53C53407FA0361D1D012140E08C9FD9C43C5340C8F846A02E012140948E5AE5C33C534080D920CD3F01214090D31C40C33C5340BB4C26EA4A012140B8BD58D4C23C5340FA809AAE5F012140E1057E0BC23C53405E2FFE6A73012140977FE321C23C53404796389787012140,90,91,"{R , V}"
73,33,"Red, Violet","1,5","R , V",221.7375506,0102000020E610000017000000977FE321C23C534047963897870121405C7C13DDC23C5340F2D25B3D8E0121401AE0A3B8C33C5340A33AB3569B012140F981BDA3C43C5340041650ABAA012140C897810FC53C5340418955C8B50121401001E01DC53C5340601F3C82C6012140C03EB654C43C5340000702DED30121402CE0B981C23C5340E17907FBDE012140DC938B08C13C5340DDA3D4C6E0012140BC45A283C03C5340DB6974A7DF012140402186D5BD3C5340E029E37AD901214079FE2433BA3C5340A3852463D0012140D02006E6B73C534020DEEF33C9012140B9348F4BB73C5340418A559CC5012140A44818B1B63C5340BF0CEE38C00121405CE860D2B53C534080E90C9CBA01214004F5FD13B53C534024967204B70121404C8A6674B43C534066237E5AB30121401DC5BBCCB33C5340FBF240DBB1012140EDFF1025B33C53408EC2035CB00121400C8CC1C9B13C53405C2A659CAF01214006593ED4B03C534017ECDEACAE012140657E24DBAF3C53403C7B78E0AD012140,91,62,"{R , V}"
74,0,"Red, Blue","1,2","R , B",24.71413066,0102000020E610000002000000FDD1168FA73C5340A0B065D284F720405F1734E3A33C5340154D672783F72040,92,56,"{R , B}"
75,28,"Red , Blue , Orange","1,2,7","R , B , O",516.772941,0102000020E61000002400000009FD8243A63C53407B42C004E6F92040D03C4E24A63C5340C00D7515DCF92040B0749A18A63C5340858A9260DAF92040A8DCB314A63C5340DEC36B54D7F92040E0040230A63C5340207470A6CFF920408C7DEC81A63C5340E01BDD11C4F92040E46DEEA8A63C53407F0ADAC7BBF9204018FF283DA73C53405D580DA5A3F9204098110F72A73C5340402DF82997F92040B8DF2C8BA73C534020F2EF3C91F92040D4409A17A83C53407B75B01A74F920405451C76BA83C5340C09C55A162F92040BCE1D284A83C534004C65C6E5DF92040BCE2A501A93C534080535B2C45F920406CC3A94FA93C534080B364D035F92040E843138EA93C5340A0CF56A024F92040882417DCA93C534040AE238914F9204074F449D4A93C53407C2003F40DF92040882417DCA93C53405F16C51309F920409C54E4E3A93C5340A088A47E02F92040882417DCA93C5340817874B1FAF8204010A4AD9DA93C5340A2E534ACF1F82040A483DE6EA93C5340E0446BD3E1F8204050C1D760A93C534020A8DA80DCF820403C334238A93C53408099631ACDF820400CA3DA20A93C5340DF655A3CB4F820408C523EEAA83C5340E033F7579CF82040C0B44CDAA83C53402032CBC890F8204044623CC3A83C53401BF9281080F8204014D2D4ABA83C5340A0CF5D126CF8204084219E65A83C5340FF17727F51F820405491364EA83C53409A53CF9530F82040D4409A17A83C53401FA621E31AF820402C30C9C1A73C534020538BE7F2F72040B8DF2C8BA73C5340201471ACD4F72040FDD1168FA73C5340A0B065D284F72040,50,92,"{R , B , O}"
76,43,Red,1,R,448.7724084,0102000020E610000049000000F16B7FC2343D53400E72CDD36FF9204019969527333D5340D16E400064F92040CDD453B1313D53405618DEDA5EF920401A26AFFD303D5340FDE03E2D5AF920400C9B3FBE2F3D5340BCE0EA3557F9204024246A612E3D5340C03DF60649F92040D07D0F342D3D5340E01F37C63CF920406C1471282C3D5340FE51ABE231F92040D8ACCD252B3D53405F0A2E9D27F920402CC607A9293D5340651490F919F920401496A63B293D53401F93BA1F16F92040543A08F0283D5340A1BE3A6113F9204068FEECC4283D5340A09F4FCB11F92040747D1F81283D5340A0890B650FF920405CEAD322283D5340200C24FC0BF92040984A4B04283D5340242B8F970BF920405C601FB2273D5340C0F02E780AF92040B88D1256273D5340457EA93F09F92040949804CE263D53407E85156907F92040E8F62210263D534040DCD5E304F92040585C0EFF253D5340401A20A904F920404098A2FE253D53403F40C7A704F92040909CB4FD253D53409F0B8DA404F92040B0D637FC253D5340A0DA7F9F04F92040384711FB253D5340000A929B04F9204080BA89F9253D5340C3003D9604F92040A4EF15F8253D5340C08C4C9104F92040C45C6BF6253D5340C1EE928B04F9204004981AF5253D5340200F078704F9204050A123F4253D5340007CBE8304F92040584853F3253D5340C03AF78004F92040D59936F2253D5340C1F71E7D04F92040C481F1F0253D534040C1D37804F92040646A91F0253D5340BF45897704F920402C9B0BF0253D5340E2A7C47504F9204004044FEF253D5340C081287304F92040E8CC13EE253D53405F37016F04F9204060C36CED253D5340A076C26C04F920404C509DEC253D53405F06F46904F92040CC7EBFEB253D53407A7AFA6604F920409163DEEA253D534040D6446404F9204038FD51EA253D5340A0835A6804F92040FCA6C5AD253D534044E77E4206F920401807FD91243D5340C032729F0EF92040800CAEAF233D5340407F200816F92040881EFC0E223D53404082DBE724F92040841674C1203D5340DFCD3CC130F9204074D9B9B9203D5340005D840731F92040F8526B1E1F3D5340A0BAC5AD3FF92040EF1C99181D3D53409F3DDB6850F92040C35603B41A3D534021AE497A55F920402FD2A3B9193D5340D361188A57F9204099F2C746183D5340800A79505AF920401855666B173D53402A4B68215BF92040C2792B4C153D53402CCF030760F9204081E06AC4133D5340D87764CD62F92040AC299C3C133D5340D7D1C04A63F92040555C7695123D5340287238B363F920402B9DBEAF0F3D5340DB555C3068F92040E13C9D590E3D5340338BF3CC6AF92040C4BC9C470D3D534040F66A486DF92040D8B112F20C3D53401FBCEAA46DF92040BC7776A00C3D5340A01A07FC6DF92040E8FED94C0C3D5340E1015B546EF920400026E7480C3D53407DE086586EF92040D813951E0C3D5340801CA2836EF920406098E4E50B3D5340C08EE7BE6EF92040989F049B0B3D534020B3E3F36EF92040B058C73C0A3D53402148CAD96FF920405F3A395F073D53408CC8C13477F92040326D6C01033D534038CB7E787AF92040E8995F07FF3C53405DD7F02375F92040CD484D95FC3C53407FDEB58D78F92040,86,93,{R}
77,3,"Red , Blue , Orange","1,2,7","R , B , O",72.602111,0102000020E61000000B000000CD484D95FC3C53407FDEB58D78F92040FE0436C1FA3C534097E3D4FD7AF9204033C2F169F93C5340B4EA99677EF920401A83FD68F83C5340FC8B5A7480F92040DB266F89F73C53407080871382F9204000861346F63C53400685733284F920404222836AF53C53407979A0D185F920406F541B3FF43C534014BA9CD087F92040A159A72BF33C5340A6BE88EF89F92040F09BFE7FF23C534038FF84EE8BF92040F4422333F23C5340054713398EF92040,93,60,"{R , B , O}"
78,3,"Red , Blue , Orange","1,2,7","R , B , O",49.3109513,0102000020E61000000B0000003212ED17013D53406BE70F0B9BF920403212ED17013D53406217DEDB93F9204011B25208013D53403C0E73788FF92040F151B8F8003D53402507AE0E8CF92040ED50E57B003D5340E6F750BE84F920404B70E12D003D5340C7EFB8D780F92040872F43D0FF3C5340C1EC3F617FF92040832E7053FF3C5340AFE8F36D7DF920403E6D68B7FE3C534098E3D4FD7AF92040B8EB2BFCFD3C53408BDEB58D78F92040CD484D95FC3C53407FDEB58D78F92040,94,93,"{R , B , O}"
79,17,"Red , Blue , Violet","1,2,5","R , B , V",174.7516506,0102000020E61000000900000083D37546D43C534089095BC392032140D8D74EC6D33C534032FC9A189C032140E7A920D9D23C53405500F963AD032140C247E0CFD13C53406DA36836BE03214097E59FC6D03C53407B49517FD003214030C32A9ECF3C5340E549952D0E04214085E08056CE3C53402D9AB2B2340421405D7E404DCD3C534082B34DE340042140EB59252BCB3C534006D207844F042140,64,95,"{R , B , V}"
80,17,"Red , Blue , Green , Violet","1,2,3,5","R , B , G , V",20.77577531,0102000020E610000002000000EB59252BCB3C534006D207844F0421406BBA432FC83C5340001BFFF455042140,95,65,"{R , B , G , V}"
81,17,"Red, Blue, Violet, Orange","1,2,5,7","R , B , V , O",341.5485516,0102000020E610000023000000E1455F419A3C534045E4AA68620421404821A18D9D3C5340D1F687335B0421403A5978D59F3C53409FA60C50520421402C914F1DA23C5340C44FAA2A4D0421405C12F4F1A33C534020A0E0CD4C042140D068CF38A43C5340E0CDBB904D042140448DEA5AA63C5340FFDA72E75304214070F1D05DA83C5340A2ED48AE5C042140E0141903AA3C5340D9FF1E7565042140CCB8CAE6AB3C53403C13C8B86E042140C45E22C4AE3C5340BF3182597D0421401C23A3D6B03C5340FE48779088042140302995C3B33C53404163E53D95042140006CD91AB53C5340BB73150B9D042140482F87B0B63C53400086EBD1A5042140B852CF55B83C5340E191CFABAB0421405C35799DB93C534040A0597FB2042140E4B6B558BA3C5340B826B5AAB50421406C371F97BA3C5340E02BD41AB804214050D85704BB3C534060B22F46BB042140FCE8285ABB3C53402038B8F4BD042140E08961C7BB3C534080BFE69CC1042140703A980DBC3C53405A449CCEC3042140284B6963BC3C53407F49BB3EC6042140E48B07C1BC3C5340FFCC9DF3C7042140B8FC7226BD3C5340614FAD2BC9042140946DDE8BBD3C5340FECF166AC9042140B0CE4B18BE3C5340DBCD7070C8042140DC2FB9A4BE3C53401D4B6138C7042140F0605929BF3C53402043C951C3042140F891F9ADBF3C5340FF3512FBBC042140B1A39D80C03C5340DA25E22DB50421405485744BC13C53403F954822AD042140C8512FCEC33C5340D24BDB7A9B04214055B2F73DC53C5340EB341CE093042140,96,97,"{R , B , V , O}"
82,6,Yellow,4,Y,164.8009491,0102000020E61000000F000000C998626B033D5340923B5E821F0C2140FBD4CCC8023D5340E727A1CB140C2140DE16016D023D534015EF7D600F0C21405EEDDBF2013D534008CFC1C1080C2140171AFF36003D5340C146CE9A000C21400E229FF9FE3C534041D7FFF6FF0B2140186BE2E5FC3C5340B02C7A97FA0B214058B6C624FB3C5340AB590B93F30B21400CF584AEF93C5340A9869C8EEC0B21409AE24F1FF83C534019C66219E70B2140B3DC4045F63C534018F3F314E00B2140074171EEF33C5340DE96EA48D80B2140478C552DF23C5340885F4B9BD30B214087D7396CF03C5340DCC37B44D10B21409E32ED51EE3C534092D4F83BCA0B2140,98,37,{Y}
83,6,Yellow,4,Y,531.7100024,0102000020E61000002C0000009E3935E1283D5340E13F82870E0E2140796985E8273D534001CB9E87090E2140198FF707273D5340AB93FFD9040E2140F51EA9AA253D5340292AC857010E21405207514B243D53408D349A44FE0D21405F9C25BE223D5340B74424C4F80D21404CF2D7BD213D5340A052E9DAF30D21402C5A5C3F203D534044D49B68EB0D21409C7D11971F3D53406044114FE60D214024D713CB1E3D53400060BA0CE10D2140409A15321E3D534059D565FEDA0D214070B47E471D3D53407FBA86D6CF0D2140AC8CB3B81C3D534001DB659FC90D214064889D811B3D5340607DF7F5BA0D2140242D209C1A3D53407F6F1F6AAD0D2140C49B55DA193D5340FF134C469E0D214098FEA350193D53400044CD30950D214054820C99183D5340A1F500A9830D21407C6B5EDD163D5340802D1DBA680D21402C6748A6153D5340C0F08DD9530D2140FC41189D143D534061A2C151420D21409807B589133D5340A0D913CD370D2140004C84B3123D5340E455904F300D21400020A3ED103D5340C1243E75290D2140F87079B30D3D5340015C90F01E0D214048FCB28C0B3D53405ADBA7F8160D2140AC45B8C1093D534080A7BA98100D2140FCAAA1BD083D534020D73B83070D2140B4F8BC29083D534040A8842E000D21409C91587C073D5340C0886FFBF50C214048008EBA063D534039DE05BAE50C2140D0E10E6E063D534060A3115FD00C214088815B7D063D53403F084A3FBD0C2140E0698DED063D5340E21280EBAA0C2140ACC7A558073D53401FD6F00A960C2140885B0BA0073D534080FEA0648E0C2140EC9AA4BE073D53403FD7BAA0850C2140885B0BA0073D5340BF36BD75730C214090B2724E073D53404496BF4A610C21404457F568063D5340E09689E0500C21402011AB8D053D5340C0DF1803430C2140604047AD043D5340A328A825350C2140D8BA63B3033D5340FD2B0D41240C2140D098626B033D5340C23B5E821F0C2140,36,98,{Y}
84,6,Yellow,4,Y,360.0721923,0102000020E61000001B000000596721A6693D53403361455733102140F07B9FFA683D5340C1A45BCC2C102140D8143B4D683D5340E2706E6C2610214074FBF10B673D5340A46296E01810214044B5A730663D5340A0EEB4840E102140C80EAA64653D534044759D1D05102140800A942D643D534080219B8AF40F21406CFA962E633D5340DFC32CE1E50F214088351A16623D53401B78FBDED30F214038DA9C30613D534080554B26CA0F2140D169EC40603D534099D7FDB3C10F21408CED54895F3D53407B946E32BE0F21402C82DAA45D3D5340E60E502FB70F21401C20AC025C3D53403E81609BB10F2140A87EE4415A3D53405C3ED119AE0F214048C138BA573D5340E0FDDC1DAA0F2140D124A704553D53406064E6EDA60F2140FC699602523D5340C0CC8A43A30F2140B19006B44E3D53404387603CA00F214048F474FE4B3D534064E833019E0F214030BDCC44483D53403EFC0B2E9A0F2140BCC9D3E0453D5340C06215FE960F2140FC70F180443D534021C68348940F21401E037764423D5340600B300E8F0F2140205055B4403D5340C02D9C31870F2140918880633F3D5340319AF3B77A0F214093A0095E3E3D5340D9E841E66F0F2140,99,35,{Y}
86,3,"Red, Blue, Magenta, Orange","1,2,6,7","R , B , M , O",8.144165457,0102000020E6100000040000004E71B4AA003D5340E63811F3A3F92040F151B8F8003D5340BF2FA68F9FF920403212ED17013D5340A0270EA99BF920403212ED17013D53406BE70F0B9BF92040,55,94,"{R , B , M , O}"
87,0,Violet,5,V,765.4275412,0102000020E61000001200000092110654EE3D5340A5948DBDCD112140937365CDED3D5340199EEE29C11121409F211CB3EC3D5340037AE1CE851121400EF96706F13D53404177499C15112140A8195245F13D534018080264E8102140855D143DF03D53400E070951BE102140F71E2E39EE3D5340CDD3B9A294102140418177F2E93D5340CD086F0F42102140CE548847E23D53403C670B08AD0F21409DCC5CA8E23D5340F5700F4EA70F214027529ACDE33D534042EA76F6950F2140A7AE7C96E73D53409CEFA7C64B0F21401D91EF52EA3D5340DF7D8E8F160F214063096B63EC3D53406E15C440D70E2140F71E2E39EE3D5340ECDFF599B30E2140E57FF277EF3D5340BDDA519CA30E214083DBDAC2F33D5340FAD2DB9F8B0E214076772B4BF43D5340B84BE2AC880E2140,33,100,{V}
88,0,Violet,5,V,271.6492131,0102000020E61000000A00000076772B4BF43D5340B84BE2AC880E2140AE0D15E3FC3D53401AFD6838650E2140C3651536033E5340ABEB504D490E2140551344DD073E5340179CC1DF2F0E21403C8386FE093E5340EE366F9C140E21406E2CE0D90A3E534081B6DF61010E214012A27C410B3E5340BC57AD4CF80D2140FA2B64AE0C3E53400473F4F8BD0D214040C63B5A0D3E534032CBBE17B30D2140ED7A0ED10D3E5340C6C61748AB0D2140,100,101,{V}
92,0,Violet,5,V,537.9061584,0102000020E61000001D000000B455EEAA2C3E5340A4BC789A27062140BACCE9282C3E53405D1D21F91906214034A1682F2B3E5340FE640E610A062140F47B7A102A3E53402143C446F7052140BCF2DF48293E53404C787C1FE60521401712BF8D283E5340D0E4D3A5D90521402A705C5C263E53405D81DC2BB60521408E2B8FF8253E534091E005FCAD052140CB95CE7B253E5340124D5D82A1052140F2E6C194253E53403855845F97052140A444DB62253E53401D7D0E828A052140A444DB62253E5340DEC902C380052140DF71A422263E5340E065F728420521407BB67186263E5340FA30D8B130052140F5DB7B72263E534019E51CA01405214017FB3EEA263E5340696D102EF904214022B02A12273E534027909377E604214065EEB001283E53404F2D3CCBBF042140EBC8A615283E5340291BA09D9B04214066EEB001283E5340F2363CA58C04214071A39C29283E53403ED6CBCD7B042140870D7479283E5340B0490A966B0421402F072D05293E534012B47A47490421400DE8698D283E53400BA4C5EE3A0421407001865E263E53406B3587933104214058538178223E53400D7D74FB21042140F4F53711213E5340382AD2A70904214009BEF8951F3E53406FD04812F5032140DFC325C71D3E53400ABB287AE0032140,106,107,{V}
93,0,Violet,5,V,286.3431799,0102000020E61000000A000000DFC325C71D3E53400ABB287AE0032140F00FF4AF1B3E534033CC7A68C90321401C428C841A3E5340F2EEFDB1B603214010EB8991183E5340F1C7ACBE9D03214074A6BC2D183E534054596E63940321407FB9918A163E53400E6C3C54730321406B25B631133E5340810689132703214019181B8D113E5340B3004954F5022140B4BAD125103E5340A6F77A3DE3022140420F10270B3E5340AAA8B008B4022140,107,108,{V}
94,0,Violet,5,V,1127.496395,0102000020E61000001B000000420F10270B3E5340AAA8B008B4022140DBC081AF093E5340CDEC9A969F0221409DC39D96063E5340504AE55166022140C0D83CF9053E53403380864E5D022140EC82A183FC3D5340BF207234440221409DE33F21ED3D53402824A3EE1A02214069019C63E83D534072794B5C0D022140301E9DCFE33D534046D99B1DFE01214025B37A87DB3D5340BE688F17D20121408C2E6F0ED73D534097033DD4B60121408BDD3EABCC3D5340074A0A2C80012140FBE59315C33D53402B14E97E4E0121400A4AD1CABD3D534069C9AA08370121400CCC0A45BA3D53407369FCC22B0121401AE245E6B33D53405B4B0E3F18012140B22FD978B03D5340ED6305BF0D012140336FD575A83D5340B4E4F1B4FC0021407CD11E2FA43D534053D1ADD7F400214052B9895A9A3D5340DDD5ABC8E8002140D619DF17973D5340A2737E8AE30021401BF33AE2903D53400D71AC8BDB002140290989B48D3D53402CF2EB87D80021400EC00644883D534018CE35CCD0002140AA7CCF48843D534096AC510FD10021403B8BDEA9803D534056ED9A90D600214099F4F752783D5340C49E0436E7002140696715EC753D534029F7F186EA002140,108,109,{V}
95,0,Violet,5,V,454.60561,0102000020E610000012000000F7764B72403D53403026474B2FFF2040034AE241403D534021EEB1EC2EFF2040CC610BF13F3D534028C1A5042FFF2040A46F54613F3D53405D5944C42FFF2040F893A3C53E3D5340A96ABECB30FF20408BC3F5233E3D534006F5131B32FF204026F51D3D3D3D53409D5E117D34FF20403A3E5A9C313D53402CFB75A73BFF2040C3D66CE5253D5340C41A2E724FFF20408B26CB03213D53401B5774695EFF20407449EE751B3D5340375EEB0286FF204011619A71183D534059DB215AA9FF20403E7AE4B2133D5340B09687F21F00214044FEDC10123D5340A22FF41522002140274E052B113D534025A16E6921002140BB1DC8AB0F3D5340DF0FB7EB1C0021406A395A8C0E3D5340E89E7D6D19002140B8C60CF90C3D5340186E652E15002140,110,111,{V}
96,0,Violet,5,V,630.8490209,0102000020E610000015000000B8C60CF90C3D5340186E652E1500214074AA181E0B3D534082FD067014002140EF2D0C3F093D534082FD06701400214047787B10023D53405FA0A4C002002140DFC5FB71FB3C5340F81BEDB8E1FF20406FD40AD3F73C5340408EE6C8CAFF20400D91D3D7F33C5340ED4ACB48BDFF20400EF96706F13C5340C51F459DB9FF20407A17EFC7ED3C53401603B2D7BBFF2040D1419770E83C5340F054C03DCFFF20402D5DC136E23C5340F755B950F9FF2040A1BAB9F8DB3C5340B5AAECBB22002140091C0934D83C53409729ADBF250021401BD5E940D63C53404446408523002140B16CE690D43C534045DC9C4A06002140BD344580D33C53401F2098A3C7FF20408BDFB6D1D23C5340B5D97BC48DFF2040D930121ED23C53408F83B20066FF2040643D38D3D13C5340B93010AD4DFF2040B7114FA6D13C5340E0B0DC5D3CFF204046B049C8D13C5340739D465A2AFF2040,111,112,{V}
97,0,Violet,5,V,192.237061,0102000020E61000000800000046B049C8D13C5340739D465A2AFF2040F95C33E5CF3C534094DA46E925FF2040E8D30051CE3C534093DA46E925FF20401E196E82CB3C5340D718CDD826FF2040E323F5E1C73C534085FA602329FF2040A8716F7EC33C5340349BC76130FF20401F85EB51B83C5340D347E00F3FFF20400869CF86B53C53401E14AD0741FF2040,112,89,{V}
